order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_cust,loyalty_tier
O486184,C00353,P0020,1.0,41.22,2025-05-26,Delivered,Paypal,East,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,yvargas@bush.com,2025-04-24,Other,West,Gold
O140042,C00475,P0002,1.0,42.6,2025-05-27,Delayed,Bank Transfer,Central,0.1,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,martinashley@gmail.com,2025-06-03,Female,North,Bronze
O652283,C00020,P0003,4.0,14.4,2025-05-28,Delayed,Paypal,Central,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,josephbrennan@yahoo.com,2024-09-26,Female,East,Gold
O737500,C00443,P0014,5.0,38.44,2025-05-29,Cancelled,Credit Card,South,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,amy17@hotmail.com,2025-03-15,Femle,West,Silver
O573673,C00260,P0019,4.0,16.07,2025-05-30,Delivered,Bank Transfer,Central,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,erica49@yahoo.com,2024-09-18,Other,East,Silver
O808829,C00313,P0002,1.0,21.72,2025-05-31,Cancelled,Credit Card,West,0.05,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze
O209530,C00438,P0007,2.0,37.88,2025-06-01,Delayed,Bank Transfer,West,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,gregorysmith@hotmail.com,2025-02-13,Other,Central,Gold
O960644,C00225,P0019,2.0,39.02,2025-06-02,Delayed,Credit Card,North,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,redwards@gmail.com,2024-08-19,Femle,South,Gold
O302611,C00394,P0009,2.0,32.58,2025-06-03,Delivered,Credit Card,Central,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,christopher18@mccann.net,2024-11-09,Male,Central,Gold
O570855,C00245,P0008,2.0,15.18,2025-06-04,Cancelled,Credit Card,West,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,tyler16@hotmail.com,2024-12-30,Male,North,Gold
O725272,C00063,P0012,2.0,10.16,2025-06-05,Delayed,Paypal,West,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,samanthamartinez@solis.net,2025-02-08,Male,North,Gold
O766853,C00431,P0030,5.0,49.66,2025-06-06,Delivered,Credit Card,North,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,stacey92@vaughan.info,2025-02-01,Female,Central,Gold
O386119,C00256,P0008,2.0,9.47,2025-06-07,Delivered,Credit Card,North,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,ojackson@harvey.com,2024-07-18,Female,East,Gold
O216896,C00413,P0001,5.0,49.41,2025-06-08,Delivered,Credit Card,South,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,sara65@yahoo.com,2024-12-28,Female,Central,Gold
O479932,C00382,P0027,4.0,48.65,2025-06-09,Delayed,Credit Card,West,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,mcneilrobert@gmail.com,2025-01-07,Female,East,Gold
O927428,C00228,P0011,4.0,44.52,2025-06-10,Delivered,Paypal,East,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,zosborn@ponce.com,2025-02-04,Male,North,Silver
O741164,C00143,P0001,3.0,41.52,2025-06-11,Delivered,Bank Transfer,East,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,vrichardson@baker.com,2024-08-17,Other,Central,Gold
O372036,C00472,P0007,5.0,32.51,2025-06-12,Delayed,Credit Card,West,0.05,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,joshuacolon@hotmail.com,2024-12-07,Male,South,Silver
O190070,C00018,P0002,5.0,16.79,2025-06-13,Delivered,Paypal,South,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,john39@gmail.com,2024-08-08,Female,North,Bronze
O229936,C00437,P0027,2.0,20.82,2025-06-14,Delayed,Paypal,North,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,elizabetholsen@yahoo.com,2024-11-02,Other,West,Silver
O967591,C00224,P0006,3.0,43.01,2025-06-15,Delivered,Paypal,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,nathan19@gmail.com,2025-01-27,Female,West,Gold
O863622,C00111,P0030,4.0,23.39,2025-06-16,Delayed,Bank Transfer,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,marksteele@bates-morales.net,2024-07-20,Other,East,Silver
O544736,C00369,P0013,5.0,21.96,2025-06-17,Delivered,Credit Card,Central,0.2,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,taylorkaren@yahoo.com,2025-06-27,Other,West,Bronze
O515400,C00103,P0024,4.0,44.15,2025-06-18,Delivered,Paypal,East,0.15,Storage Product 87,Storage,2025-02-24,26.33,S558,enorris@yahoo.com,2024-07-18,Male,Central,Gold
O582151,C00493,P0025,1.0,30.19,2025-06-19,Delayed,Credit Card,South,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,tracygallagher@anderson.biz,2024-12-09,Female,South,Gold
O291427,C00323,P0016,1.0,17.83,2025-06-20,Delayed,Paypal,North,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,francisco39@rhodes-fernandez.biz,2025-04-25,Other,South,Bronze
O333267,C00304,P0017,2.0,33.89,2025-06-21,Delayed,Bank Transfer,Central,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,,2024-11-02,Male,East,Gold
O178453,C00473,P0008,5.0,32.92,2025-06-22,Delayed,Paypal,South,0.0,Storage Product 47,Storage,2024-08-29,31.96,S788,allentracy@thompson-harrell.org,2025-02-05,Male,North,Bronze
O187900,C00115,P0003,2.0,40.24,2025-06-23,Delayed,Credit Card,East,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,dudleychelsea@mckinney.net,2024-07-11,Male,South,Bronze
O474137,C00294,P0011,5.0,8.49,2025-06-24,Delayed,Bank Transfer,South,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,kevinthomas@hotmail.com,2025-01-24,Male,West,Gold
O885631,C00192,P0006,5.0,39.56,2025-06-25,Delivered,Credit Card,South,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,christopher25@ponce-hale.biz,2024-08-25,Femle,West,Gold
O102812,C00253,P0006,4.0,32.3,2025-06-26,Delayed,Credit Card,South,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,terickson@yahoo.com,2025-05-18,Male,East,Gold
O482836,C00469,P0013,2.0,41.1,2025-06-27,Delivered,Credit Card,North,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,alewis@washington.com,2025-01-22,Female,North,Silver
O428722,C00140,P0007,5.0,19.94,2025-06-28,Delivered,Bank Transfer,North,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,maria47@yahoo.com,2025-04-21,Female,South,Silver
O515257,C00441,P0013,3.0,11.13,2025-06-29,Delayed,Credit Card,West,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,sean43@steele.com,,Female,South,Bronze
O169645,C00449,P0003,2.0,13.32,2025-06-30,Delivered,Credit Card,West,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,briansmith@gmail.com,2024-10-28,Female,East,Silver
O729478,C00284,P0001,1.0,23.24,2025-07-01,Delivered,Bank Transfer,South,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,tchambers@johnson.com,2025-02-15,Male,East,Gold
O231230,C00358,P0017,3.0,25.67,2025-07-02,Delayed,Bank Transfer,West,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,nathanielthomas@barnes-taylor.biz,2024-12-17,Female,West,Gold
O534353,C00198,P0013,4.0,29.21,2025-07-03,Delayed,Bank Transfer,South,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,tammy73@gregory-hudson.info,2025-01-01,Male,West,Gold
O636501,C00234,P0021,3.0,25.83,2025-07-04,Delayed,Credit Card,North,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,marcusfletcher@meza-stone.com,2025-05-30,Other,Central,Gold
O259057,C00233,P0013,3.0,25.26,2025-07-05,Delayed,Paypal,East,0.2,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver
O131413,C00119,P0020,5.0,32.94,2025-07-06,Delayed,Bank Transfer,North,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,hillkristy@morgan-french.com,2025-05-20,Femle,South,Silver
O544778,C00498,P0001,2.0,45.51,2025-07-07,Cancelled,Bank Transfer,West,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,ibarron@yahoo.com,2025-06-21,Male,South,Silver
O789755,C00330,P0013,2.0,11.44,2025-07-08,Delivered,Paypal,South,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ryanhawkins@russell.com,2025-02-22,Other,West,Bronze
O415841,C00015,P0009,4.0,46.87,2025-07-09,Delayed,Paypal,South,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,daniel62@yahoo.com,2024-07-07,Femle,Central,Bronze
O846865,C00191,P0027,4.0,47.47,2025-07-10,Delivered,Bank Transfer,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,cameron18@hughes.org,2025-06-10,Other,East,Silver
O672067,C00060,P0025,1.0,11.43,2025-07-11,Delayed,Credit Card,Central,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold
O508175,C00440,P0008,2.0,47.33,2025-07-12,Delivered,Credit Card,North,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,vtaylor@young.com,2025-03-10,Other,North,Gold
O394184,C00296,P0006,3.0,27.33,2025-07-13,Cancelled,Paypal,North,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,comptonshelly@hotmail.com,2024-12-01,Male,East,Gold
O609836,C00297,P0013,2.0,35.57,2025-07-14,Delayed,Credit Card,East,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,trussell@yahoo.com,2024-09-15,Other,South,Silver
O448033,C00276,P0026,2.0,27.52,2025-07-15,Cancelled,Credit Card,West,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,kevin90@yahoo.com,2025-03-16,Female,West,Gold
O463527,C00414,P0026,5.0,38.82,2025-07-16,Delivered,Bank Transfer,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,charlesharris@hotmail.com,2024-08-17,Male,South,Gold
O688564,C00064,P0007,3.0,47.27,2025-07-17,Delayed,Paypal,West,0.1,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,usalazar@hotmail.com,2024-12-18,Femle,Central,Gold
O542189,C00254,P0019,2.0,11.68,2025-07-18,Delayed,Credit Card,Central,0.15,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,,,,,
O600845,C00423,P0015,2.0,21.16,2025-07-19,Delivered,Paypal,North,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,ycrawford@hotmail.com,2024-12-18,Male,East,Bronze
O893072,C00127,P0028,4.0,47.02,2025-07-20,Delivered,Bank Transfer,Central,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,courtney78@gmail.com,2025-03-02,Femle,East,Silver
O545533,C00184,P0006,2.0,25.85,2025-07-21,Delayed,Credit Card,South,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,edward17@yahoo.com,2025-03-08,Femle,North,Silver
O502404,C00180,P0014,4.0,32.13,2025-07-22,Delayed,Credit Card,West,0.2,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold
O864368,C00286,P0027,2.0,46.66,2025-07-23,Delayed,Paypal,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,iwhite@hotmail.com,2025-04-15,Femle,South,Bronze
O360765,C00358,P0021,3.0,46.79,2025-07-24,Cancelled,Paypal,South,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,nathanielthomas@barnes-taylor.biz,2024-12-17,Female,West,Gold
O509053,C00319,P0017,5.0,11.11,2025-07-25,Delivered,Bank Transfer,North,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,ebennett@gmail.com,2025-03-10,Male,West,Gold
O342273,C00411,P0030,4.0,27.27,2025-07-26,Delivered,Paypal,Central,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,phyllismeyer@huang.org,2024-08-12,Male,East,Gold
O905284,C00324,P0007,2.0,36.55,2025-07-27,Delayed,Paypal,East,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,masonterri@davis.com,2024-11-15,Female,Central,Gold
O871459,C00131,P0024,5.0,27.28,2025-07-28,Delayed,Paypal,North,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,gregorylynch@harvey-allen.org,2024-08-30,Male,Central,Gold
O383252,C00496,P0017,4.0,27.08,2025-07-29,Delayed,Credit Card,North,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,simsjohn@wiley.net,2025-02-19,Femle,Central,Gold
O364299,C00067,P0020,2.0,13.06,2025-07-30,Cancelled,Bank Transfer,North,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,patricia12@gmail.com,2024-10-03,Other,Central,Silver
O110354,C00010,P0026,1.0,11.32,2025-07-31,Delivered,Bank Transfer,South,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,clarksherri@hotmail.com,2024-11-05,Male,East,Gold
O341129,C00154,P0006,2.0,21.98,2025-08-01,Cancelled,Credit Card,East,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,danieldelacruz@gmail.com,2024-07-11,Other,East,Bronze
O192178,C00259,P0018,5.0,9.66,2025-08-02,Delivered,Paypal,South,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,ledwards@yahoo.com,2025-06-25,Femle,West,Gold
O516591,C00095,P0010,4.0,41.56,2025-08-03,Delivered,Credit Card,East,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,jeremy24@erickson.com,2024-07-23,Male,Unknown,Gold
O884667,C00250,P0018,5.0,31.78,2025-08-04,Delayed,Credit Card,South,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,williamsderrick@yahoo.com,2025-05-14,Female,West,Gold
O484212,C00360,P0030,1.0,22.41,2025-08-05,Delivered,Bank Transfer,North,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,megan90@crane-washington.com,2025-05-18,Other,East,Silver
O977187,C00429,P0013,4.0,46.24,2025-08-06,Delivered,Credit Card,North,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,craigsandoval@ferguson-moody.com,2025-04-28,Female,Central,Bronze
O975068,C00074,P0011,1.0,17.2,2025-08-07,Delivered,Credit Card,Central,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,shawnrogers@yahoo.com,2024-10-22,Male,North,Bronze
O803932,C00094,P0003,3.0,23.27,2025-08-08,Delayed,Bank Transfer,North,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,joannahill@bray.com,2025-05-25,Female,Central,Silver
O186024,C00161,P0012,2.0,34.01,2025-08-09,Delayed,Credit Card,Central,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,mcguiredanny@hotmail.com,2025-03-15,Other,West,Silver
O186250,C00329,P0021,4.0,44.31,2025-08-10,Delayed,Paypal,South,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,rward@gmail.com,2024-08-26,Femle,South,Gold
O612237,C00407,P0010,2.0,40.65,2025-08-11,Delivered,Bank Transfer,Central,0.2,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,frichardson@oconnor.com,2024-09-02,Female,East,Gld
O253815,C00285,P0024,5.0,22.17,2025-08-12,Delivered,Paypal,South,0.1,Storage Product 87,Storage,2025-02-24,26.33,S558,hendersonisabella@mcknight.info,2024-07-18,Male,Central,Bronze
O749429,C00335,P0027,5.0,10.11,2025-08-13,Delivered,Paypal,Central,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,vbrock@yahoo.com,2024-11-12,Male,South,Gold
O483354,C00329,P0029,3.0,40.29,2025-08-14,Delayed,Paypal,East,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,rward@gmail.com,2024-08-26,Femle,South,Gold
O180836,C00351,P0022,4.0,30.13,2025-08-15,Delivered,Credit Card,South,0.2,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,sarahyang@thompson.info,2024-10-04,Female,South,Gold
O419728,C00359,P0011,5.0,13.85,2025-08-16,Delivered,Credit Card,Central,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,sreid@arias.com,2024-08-29,Male,West,Gold
O116986,C00157,P0030,2.0,44.4,2025-08-17,Delivered,Credit Card,West,0.05,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,ngordon@acosta.net,2024-10-31,Female,South,Silver
O139338,C00104,P0010,3.0,40.22,2025-08-18,Delivered,Bank Transfer,South,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,jasmine71@hall.org,2025-03-19,Female,West,Silver
O689360,C00365,P0009,2.0,35.28,2025-08-19,Cancelled,Paypal,Central,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,pgarcia@evans.info,2024-10-16,Male,West,Silver
O550663,C00095,P0028,2.0,44.9,2025-08-20,Delivered,Paypal,East,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,jeremy24@erickson.com,2024-07-23,Male,Unknown,Gold
O455530,C00113,P0005,5.0,41.73,2025-08-21,Delayed,Paypal,East,0.05,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,mgutierrez@cox.com,2024-09-23,Femle,North,Gold
O269928,C00455,P0027,2.0,20.45,2025-08-22,Delayed,Bank Transfer,South,0.05,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,acardenas@mcdaniel.com,2025-01-06,Male,South,Silver
O595368,C00123,P0022,2.0,43.88,2025-08-23,Delivered,Credit Card,North,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,qhughes@hotmail.com,2024-09-03,Female,Central,Gold
O729784,C00162,P0001,2.0,22.06,2025-08-24,Cancelled,Bank Transfer,West,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,ohayes@morgan-chavez.biz,2025-04-15,Female,West,Silver
O529240,C00245,P0025,1.0,23.81,2025-08-25,Delivered,Bank Transfer,North,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,tyler16@hotmail.com,2024-12-30,Male,North,Gold
O539949,C00343,P0028,5.0,13.47,2025-08-23,Delayed,Bank Transfer,North,0.15,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,ystephens@yahoo.com,2025-04-04,Other,East,Silver
O820049,C00350,P0018,1.0,42.78,2025-08-24,Delayed,Credit Card,South,0.1,Storage Product 37,Storage,2024-07-18,6.08,S767,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver
O164680,C00074,P0029,1.0,8.79,2025-08-22,Delivered,Paypal,Central,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,shawnrogers@yahoo.com,2024-10-22,Male,North,Bronze
O747332,C00025,P0001,3.0,17.87,2025-08-20,Delayed,Credit Card,East,0.05,Storage Product 39,Storage,2025-03-11,15.88,S339,dshields@hotmail.com,2025-03-16,Femle,North,Gold
O267737,C00318,P0012,1.0,20.63,2025-08-18,Cancelled,Credit Card,Central,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,kevinclayton@valdez.com,2024-08-11,Femle,West,Gold
O348086,C00239,P0026,2.0,24.86,2025-08-16,Delivered,Paypal,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,djones@gmail.com,2024-12-23,Female,South,Bronze
O877178,C00475,P0026,5.0,27.7,2025-08-14,Delayed,Credit Card,South,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,martinashley@gmail.com,2025-06-03,Female,North,Bronze
O236540,C00170,P0002,1.0,14.69,2025-08-12,Delivered,Credit Card,West,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,vbarnes@wood.com,2025-05-03,Male,West,Gold
O550724,C00110,P0007,5.0,40.42,2025-08-10,Delayed,Paypal,South,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,harrisonricky@yahoo.com,2025-03-23,Female,South,Gold
O983859,C00500,P0005,3.0,49.27,2025-08-08,Delayed,Bank Transfer,Central,0.05,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,jasonjohnson@jackson.com,2024-11-28,Male,North,Gold
O926312,C00145,P0029,4.0,39.0,2025-08-06,Delivered,Credit Card,Central,0.1,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,debra12@gmail.com,2024-07-20,Male,Central,Brnze
O939783,C00070,P0002,1.0,34.76,2025-08-04,Delayed,Bank Transfer,North,0.15,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,wwoods@molina-castaneda.biz,2025-01-31,Male,Central,Gold
O741107,C00144,P0030,5.0,36.11,2025-08-02,Delayed,Credit Card,West,0.15,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,jjohnson@herman-walker.com,2025-03-09,Female,East,Gold
O706270,C00258,P0015,5.0,27.29,2025-07-31,Delayed,Paypal,East,0.2,Storage Product 10,Storage,2024-08-08,39.21,S466,thorntonapril@hotmail.com,2024-11-09,Femle,East,Bronze
O155881,C00360,P0002,5.0,41.49,2025-07-29,Delayed,Paypal,South,0.2,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,megan90@crane-washington.com,2025-05-18,Other,East,Silver
O444543,C00492,P0017,2.0,15.3,2025-07-27,Delivered,Credit Card,North,0.2,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,lcook@walters-smith.com,2024-09-25,Male,Central,Gold
O936729,C00228,P0017,3.0,18.82,2025-07-25,Delivered,Credit Card,North,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,zosborn@ponce.com,2025-02-04,Male,North,Silver
O609242,C00091,P0028,3.0,26.96,2025-07-23,Delivered,Credit Card,East,0.1,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,jbarajas@yahoo.com,2024-11-19,Male,West,Silver
O101570,C00265,P0026,5.0,19.4,2025-07-21,Delivered,Paypal,West,0.1,Storage Product 50,Storage,2025-02-08,27.06,S952,derrick99@gmail.com,2024-10-08,Male,West,Gold
O638902,C00190,P0017,4.0,41.12,2025-07-19,Delayed,Credit Card,North,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,vortiz@hotmail.com,2025-02-23,Male,Central,Gold
O635788,C00396,P0014,1.0,13.73,2025-07-17,Delivered,Credit Card,South,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,middletondarren@lynch.com,2024-08-21,Male,North,Gold
O419116,C00027,P0005,2.0,49.57,2025-07-15,Delayed,Credit Card,East,0.15,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,dwhite@baxter.info,2025-05-15,Male,North,Gold
O891037,C00002,P0014,3.0,28.65,2025-07-13,Delayed,Credit Card,Central,0.05,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,jpeterson@bernard.com,2024-08-11,Female,Central,Gold
O952010,C00175,P0005,3.0,45.92,2025-07-11,Delivered,Credit Card,West,0.05,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,lburgess@james.com,2025-01-16,Male,North,Bronze
O129054,C00103,P0011,4.0,44.42,2025-07-09,Cancelled,Credit Card,South,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,enorris@yahoo.com,2024-07-18,Male,Central,Gold
O685654,C00256,P0006,4.0,29.38,2025-07-07,Delivered,Credit Card,East,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,ojackson@harvey.com,2024-07-18,Female,East,Gold
O904574,C00373,P0024,5.0,18.12,2025-07-05,Cancelled,Credit Card,South,0.05,Storage Product 87,Storage,2025-02-24,26.33,S558,shawn75@hotmail.com,2024-07-06,Male,Central,Gold
O790157,C00209,P0023,1.0,44.14,2025-07-03,Delayed,Bank Transfer,East,0.05,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,carlos88@hartman.info,2024-07-22,Male,North,Silver
O161553,C00113,P0022,1.0,37.43,2025-07-01,Delayed,Credit Card,Central,0.1,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,mgutierrez@cox.com,2024-09-23,Femle,North,Gold
O196076,C00272,P0015,4.0,27.96,2025-06-29,Cancelled,Bank Transfer,South,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,znelson@rivera.info,2025-03-14,Female,South,Silver
